Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
КАЛИНИНГРАДСКАЯ ДИРЕКЦИЯ ТЯГИ,0,,84012601780,,,,,236039  Калининград  улица Александра Суворова  дом 1-а,,
ВАГОНТРЭЙД производственное предприятие,0,,84012215230,, ,,,236010  Калининград  Вагоностроительная улица  дом 49,,
ВАГОНМАШТОРГ торговая организация,0,,84012332688,,,,,236010  Калининград  Победы проспект  дом 144-а,,
ВАГОНТРЭЙД производственное предприятие,0,,84012962884,, ,,,236010  Калининград  Вагоностроительная улица  дом 49,,
"КАЛИНИНГРАДСКАЯ ДИРЕКЦИЯ ПО РЕМОНТУ ТЯГОВОГО ПОДВИЖНОГО СОСТАВА ОАО ""РЖД""",0,,84012586208,, ,,,236039  Калининград  улица Александра Суворова  дом 1-а,,
ДИРЕКЦИЯ ПО УПРАВЛЕНИЮ ТЕРМИНАЛЬНО-СКЛАДСКИМ КОМПЛЕКСОМ,0,,84012586501,,,,,236039  Калининград  Портовая улица  дом 27-а,,
"КАЛИНИНГРАДСКАЯ ЖЕЛЕЗНАЯ ДОРОГА филиал ОАО ""РЖД""",0,,84012586,,,,,236039  Калининград  Киевская улица  дом 1,,
ДИСТАНЦИЯ ГРАЖДАНСКИХ СООРУЖЕНИЙ,0,,84012586225,,,,,236011  Калининград  Тихорецкий тупик  дом 2-а,,
ДИРЕКЦИЯ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА,0,,84012586574,,,,,236039  Калининград  Киевская улица  дом 3,,
ДИРЕКЦИЯ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ,0,,84012586283,,,,,236011  Калининград  Тихорецкий тупик  дом 13-а,,
РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ ПО ОБСЛУЖИВАНИЮ ПАССАЖИРОВ,0,,84012587085,,,,,236039  Калининград  улица Александра Суворова  дом 1,,
ДОРОЖНЫЙ ЦЕНТР ФИРМЕННОГО ТРАНСПОРТНОГО ОБСЛУЖИВАНИЯ,0,,84012586159,,,,,236039  Калининград  Киевская улица  дом 1,,
РЕГИОНАЛЬНЫЙ ЦЕНТР КОНТРОЛЯ И УЧЕТА,0,,84012519604,,,,,236000  Калининград  улица Вилория Бусловского  дом 1-7,,
РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ ЖЕЛЕЗНОДОРОЖНЫХ ВОКЗАЛОВ,0,,84012587385,,,,,236039  Калининград  Железнодорожная улица  дом 15/23,,
КАЛИНИНГРАДСКАЯ ДИРЕКЦИЯ СВЯЗИ,0,,84012587202,,,,,236039  Калининград  Киевская улица  дом 3,,
Интерпак,0,,84012373792,, ,,,Калининград  Октябрьская улица  дом 8,,
Орион-КСК,0,,84012387863,,orion-ksk.ru,,,236000  Калининград  Советский проспект  дом 12,,
ДРАЙВ туристическая компания,0,,84012973397,,www.drive-travel.net,https://vk.com/drivetravel39,,236022  Калининград  улица Кирова  дом 3-5,,
КОРОНА МОРЕЙ круизная компания,0,,84012753929,, ,,,236010  Калининград  проспект Мира  дом 136,,
ЗОЛОТАЯ РЫБКА агентство праздников и теплоходных прогулок,0,https://wa.me/79506786666,,79506786666, ,,,236040  Калининград  улица Шевченко  дом 2  52 павильон,,
РОССТУР туристическая фирма,0,,88001009930доб.6655,, ,,,236004  Калининград  улица Дзержинского  дом 79  15 павильон  2 этаж,,
АКВА ВОЯЖ судоходная компания,0,,84012674504,, ,https://vk.com/public119917335,,236006  Калининград  набережная Маршала Баграмяна  дом 14,,
ТБС-КАЛИНИНГРАД туристическое агентство,0,,84012520387,, ,,,236006  Калининград  Солнечный бульвар  дом 1  2 этаж,,
БАЛТИЙСКАЯ БРИГАНТИНА компания по организации речных прогулок,0,https://wa.me/79097929815,,79097929815,kater39.ru,https://vk.com/balt_brigantina,,236039  Калининград  Октябрьская улица  дом 8,,
INCRUISES круизная компания,0,https://wa.me/79062140663,,79062140663,iuliia-mstoian989.incruises.com,http://vk.com/schengenviza39,,236022  Калининград  проспект Мира  дом 61,,
MISJE REDERI крюинговая компания,0,,84012616208,, ,,,236022  Калининград  Театральная улица  дом 30,,
АВИОР КАЛИНИНГРАД крюинговое агентство,0,,84012310395,, ,,,236006  Калининград  улица Виктора Гюго  дом 1,,
ГЛОБАЛ-ФЛОТ крюинговое агентство,0,,84012560454,,global-flot.com,,,236010  Калининград  улица Кутузова  дом 26,,
ГРИН МЕНЕДЖМЕНТ,0,,84012360465,, ,,,236006  Калининград  Октябрьская улица  дом 29-а,,
BERNHARD SCHULTE SHIPMANAGEMENT крюинговое агентство представительство в г. Калининграде,0,,84012999970,, ,http://vk.com/publik119912396,,236006  Калининград  Московский проспект  дом 40  офис 804,,
ПАЛЛАДА круинговое агентство,0,https://wa.me/79052415120,,79052415120, ,,,236023  Калининград  Третьяковская улица  дом 10,,
ОКЕАНФЛОТКАДРЫ крюинговое агентство,0,,84012520180,, ,,,236039  Калининград  Мореходный переулок  дом 2,,
БАЛТИЙСКАЯ МОРСКАЯ КОМПАНИЯ,0,,84012716890,, ,,,236022  Калининград  площадь Победы  дом 4,,
ПРЕГЕЛЬ морское кадровое агентство,0,,84012718122,, ,,,236022  Калининград  улица Дмитрия Донского  дом 7-11,,
РЕФТРАНСФЛОТ КРУИНГ крюинговое агентство,0,,84012955163,, ,,,236022  Калининград  Советский проспект  дом 18,,
RUSAM морское кадровое агентство,0,,84012916864,, ,,,236022  Калининград  улица Генерал-Лейтенанта Озерова  дом 19,,
МОРСКОЙ ЦЕНТР,0,,84012775036,, ,,,236022  Калининград  улица Мусоргского  дом 10,,
REGUL-A крюинговое агентство,0,https://wa.me/79114566180,,79114566180,,,,236029  Калининград  Земельная улица  дом 12,,
МЕСЬЕ РЕДЕРИ крюинговая компания,0,,84012307088,, ,,,236006  Калининград  Октябрьская площадь  дом 8,,
СОДЕЙСТВИЕ крюинговое агентство,0,,84012328880,, ,,,236029  Калининград  Зеленая улица  дом 87-91,,
СЕВЕРНЫЙ ПУТЬ крюинговое агентство,0,,84012702971,, ,,,236006  Калининград  Московский проспект  дом 40,,
АКОН крюинговое агентство,0,,84012534433,,kofcrewing.com,,,236016  Калининград  улица Сергеева  дом 14,,
АЛИДИ,0,,88005114358,, ,https://vk.com/alidi_career,,236009  Калининград  улица Александра Невского  дом 239,,
АР-ТРАНС транспортная логистика,0,,84012759515,, ,,,236034  Калининград  улица Емельянова  дом 319,,
Сити Транс Каининград,0,,84012982020,, ,,,Калининград ул. асакова 102 в,,
STM-GROUP/СТМ-ГРУПП,0,,84012600070,,www.stm-group.com,,,236039  Калининград  Железнодорожная улица  дом 12,,
ПИЛЛАУ ГРУПП,0,,84012937883,,,,,236000  Калининград  проспект Мира  дом 138-а,,
ТРАНСЛОГИСТИКА,0,,84012538018,,,,,236016  Калининград  Сергеева улица  дом 2-А,,
СИТИ ТРАНС,0,,84012770070,,,,,236000  Калининград  Асакова улица  дом 102,,
АСБ-СКЛАД,0,,84012732103,, ,,,236034  Калининград  улица Дзержинского  дом 246,,
АВТОМАКС,0,,84012534363,, ,,,236040  Калининград  Больничная улица  дом 42,,
РЕГИОН 39 логистическая компания,0,,84012534205,,,,,236006  Калининград  Ленинский проспект  дом 13-а  этаж 4  каб. 9,,
ПРОЦЕДУРА ОНЛАЙН,0,,84012353383,, ,,,236016  Калининград  улица Литовский Вал  дом 38  офис 207,,
Криола,0,,84012931287,,,,,Калининград  Красная улица  дом 63-а,,
Лакс 2002,0,https://wa.me/79114799696,,79114799696,,,,Калининград  улица Горького  дом 283,,
Парад оптовая компания,0,,84012720075,,,,,Калининград  Яблочная улица  дом 3-б,,
Александр Кан,0,,84012310704,, ,,,Калининград  Гаражная улица  дом 6,,
Генерал,0,https://wa.me/79005636683,,79005636683,general-moving.ru,,,Калининград  проспект Мира  дом 120,,
Западный Актив,0,https://wa.me/79062157668,,79062157668,alpine-oil.ru,,,Калининград  улица Литовский Вал  дом 40,,
MedTaxi39,0,,84012525588,,medtaxi39.ru,,,Калининград  улица Маршала Борзова  дом 107,,
ЕВРОПА-ТРАНС,0,,84012403406,,europa-trans.ru,,,236039  Калининград  Железнодорожная улица  дом 7-в,,
МОБИЛ СЕРВИС специализированный сервис,0,,84012335155,,,,,236005  Калининград  Камская улица  дом 63,,
КОМПЛЕКСНОЕ СНАБЖЕНИЕ СУДОВ,0,https://wa.me/79005701639,,79005701639,shipsupplyer.ru,,,236010  Калининград  улица Менделеева  дом 10-а,,
ЛУКОЙЛ-МАРИНБУНКЕР нефтяная компания,0,,84012972000,,lukoil.ru,,,236008  Калининград  улица Тельмана  дом 48-Б,,
РН-БУНКЕР компания,0,,84957555243,,www.rosneft-bunker.ru,,,236008  Калининград  улица Тельмана  дом 48-Б,,
ПКТ,0,,84012640131,,,,,236039  Калининград  улица Александра Суворова  дом 46-а,,
ФЕРТЭКС судоходная компания,0,,84012696438,,,,,236035  Калининград  5-я Причальная улица  дом 1,,
РОСМОРПОРТ ФГУП Калининградский филиал,0,,84012362102,,,,,236006  Калининград  Петра Великого набережная  дом 7,,
МОРСКОЙ АГЕНТ ДЕЛО транспортно-экспедиторская компания,0,,84012692336,,,,,236003  Калининград  Портовая улица  дом 24,,
ОКЕАНСКИЙ КОНТЕЙНЕРНЫЙ СЕРВИС КАЛИНИНГРАД транспортно-экспедиторская компания,0,,84012576105,,,,,236022  Калининград  Гвардейский проспект  дом 15  офис 610,,
ТРАНСКОММЕРЦ СЕРВИС транспортно-экспедиторская компания,0,,84012692449,,,,,236039  Калининград  Портовая улица  дом 24,,
ЯНМАРИН Калининградское морское агентство,0,,84012930144,, ,,,236010  Калининград  улица Огарева  дом 32-34,,
ИНТОРГ морское агентство,0,,84012341225,,,,,236008  Калининград  Ленинградская улица  дом 4,,
ВУДЖИН ШИППИНГ транспортно-экспедиторская компания,0,,84012563408,,www.woojin.ru,,,236010  Калининград  улица Нахимова  дом 2,,
ЗАПАДНОЕ ПАРОХОДСТВО судоходная компания,0,,84012993601,,www.westshipping.com,,,236040  Калининград  Сергеева улица  дом 14  офис 132,,
СИЭМЭЙ СИДЖИЭМ РУСЬ КАЛИНИНГРАД,0,,84012632191,,,,,236039  Калининград  Портовая улица  дом 68,,
ПАРОМ,0,,84012660401,,,,,236039  Калининград  улица Александра Суворова  дом 45,,
БАЛТФИНН-КМА генеральный агент паромных линий,0,,84012660401,,www.baltfinn.ru,,,236039  Калининград  улица Александра Суворова  дом 45,,
МЕРИДИАН морское агентство,0,,84012364262,,,,,236006  Калининград  Мариупольская улица  дом 10  корпус 1,,
ТрансСтандарт,0,https://wa.me/79097889191,,79097889191, ,,,236023  Калининград  Красная улица  дом 247  корпус 2  офис 25,,
VISSA LTD,0,https://wa.me/79097761405,,79097761405, ,,,236011  Калининград  Муромская улица  дом 26,,
ПОСЕЙДОН транспортно-экспедиторская компания,0,,84012592531,,,,,236039  Калининград  Октябрьская улица  дом 8  офис 511  РЫБНАЯ БИРЖА,,
АТС группа компаний,0,,84021699043,, ,,,236005  Калининград  Печатная улица  дом 26,,
GTD транспортная компания,0,,84012658005,, ,http://vk.com/tkglobaltruckdelivery,,236038  Калининград  улица Юрия Гагарина  дом 225  к2,,
СДЭК служба доставки,0,,84012524005,, ,http://vk.com/cdek_express,,236011  Калининград  Судостроительная улица  дом 17-в,,
СДЭК служба доставки,0,,84012524005,, ,http://vk.com/cdek_express,,236022  Калининград  Советский проспект  дом 21-а,,
ЗК ЛОГИСТИКА транспортная компания,0,,84012376711,, ,,,236023  Калининград  улица Каштановая Аллея  дом 177-а,,
ТРАНСЕВРОЛОГИСТИК,0,,88123225681,,tel-log.ru,,,236039  Калининград  Железнодорожная улица  дом 12,,
СОКРАТ,0,,84012600068,,www.socratcargo.ru,,,236000  Калининград  Железнодорожная улица  дом 12,,
ПЭК (ПЕРВАЯ ЭКСПЕДИЦИОННАЯ КОМПАНИЯ),0,,84012600068,,,,,,,
АэроБалтСервис,0,,88005054210,,abs-logistic.ru,,,236000  Калининград  Железнодорожная улица  дом 12,,
ЕВРОПОСТ транспортная компания,0,,84012911111,, ,,,236023  Калининград  улица Генерал-Лейтенанта Захарова  дом 2,,
АСТ КАРГО ГРУПП транспортная компания,0,https://wa.me/79114933137,,79114933137,,,,236016  Калининград  Подполковника Иванникова улица  дом 10-12,,
КАЛИНИНГРАД-КАРГО транспортная компания,0,,84012755658,, ,,,236008  Калининград  улица Александра Невского  дом 80-88,,
МОДУЛЬ ВЕСТ ЛОГИСТИКА транспортно-экспедиционная компания,0,,84012460444,,www.mwlogis.com,,,236016  Калининград  улица Литовский Вал  дом 21-а  2 офис  1 этаж,,
ЭС-ТИ-АЙ производственно-логистическая компания,0,,84012660510,, ,,,236039  Калининград  улица Александра Суворова  дом 45  3 этаж  1 подъезд,,
ЗАПАДНЫЕ ПЕРЕКРЕСТКИ транспортная компания,0,https://wa.me/79005653665,,79005653665, ,,,236022  Калининград  улица Дмитрия Донского  дом 17  15 офис  3 этаж,,
КОЛУМБ транспортно-экспедиционная компания,0,,84012538971,,,,,236016  Калининград  улица Александра Невского  дом 36-Б  2 этаж,,
АВТОСПЕКТР транспортно-экспедиционная компания,0,https://wa.me/79118535766,,79118535766,перевозка-грузов-калининград.рф,,,236006  Калининград  улица Литовский Вал  дом 62,,
АСП ЛОГИСТИК группа компаний,0,,84012560240,, ,,,236034  Калининград  улица Дзержинского  дом 136  к1,,
АВТОТРЕК транспортно-экспедиторская компания,0,,84012351002,,,,,236039  Калининград  улица Богдана Хмельницкого  дом 86,,
MAERSK LINE транспортная компания,0,,84012310236,, ,,,236006  Калининград  улица Виктора Гюго  дом 1,,
ФРЕЙТ ЛОГИСТИК ГРУПП логистическая компания,0,,84012330600,,,,,236006  Калининград  улица Виктора Гюго  дом 1,,
ЗАПАДНАЯ ЖЕЛЕЗНОДОРОЖНАЯ КОМПАНИЯ,0,,84012522274,,,,,236005  Калининград  Камская улица  дом 6  а к1,,
ЖЕЛДОРЭКСПЕДИЦИЯ компания по доставке грузов,0,,88001005505,,jde.ru,http://vk.com/jeldor,,236004  Калининград  Полтавская улица  дом 5  а,,
БПК-ЭКСПРЕСС компания по пересылке почтовых отправлений,0,,84012336272,,bpk-express.ru,http://vk.com/id517667536,,236022  Калининград  Нарвская улица  дом 47-г,,
ЦЕНТР ЖЕЛЕЗНОДОРОЖНЫХ ТЕХНОЛОГИЙ НЕГАБАРИТ,0,,88007755140,,www.rwto.ru,,,236039  Калининград  Портовая улица  дом 27-а,,
СТИМ-БАЛТИКА транспортно-экспедиторская компания,0,,84012660653,, ,,,236039  Калининград  Ленинский проспект  дом 131  офис 601,,
АЛЬФАТРАНС транспортно-экспедиторская компания,0,,84012630630,, ,,,236039  Калининград  Эпроновская улица  дом 15-а,,
ДОРОЖНЫЙ ЦЕНТР ВНЕДРЕНИЯ,0,,84012600051,, ,,,236000  Калининград  Железнодорожная улица  дом 12,,
КАЛИНИНГРАДСКАЯ Ж/Д ДИСТАНЦИЯ СИГНАЛИЗАЦИИ ЦЕНТРАЛИЗАЦИИ И БЛОКИРОВКИ,0,,84012586240,, ,,,236005  Калининград  Киевская улица  дом 1,,
ПРОМЖЕЛДОРТРАНС,0,,84012274980,, ,,,236017  Калининград  Косогорная улица  дом 4,,
РЕСУРСЫ СЕВЕРА-ТРАНССЕРВИС,0,,84012588577,, ,,,236001  Калининград  Ялтинская улица  дом 66,,
ИНФЛОТВЕСТ,0,,84012442196,, ,,,236003  Калининград  Портовая улица  дом 68,,
РЕЙЛ ТРАНЗИТ транспортно-экспедиторская компания,0,,84012930369,,,,,236000  Калининград  улица Георгия Димитрова  дом 28,,
БАЛТИЙСКАЯ ПЕРЕВОЗОЧНАЯ КОМПАНИЯ,0,,84012536668,, ,,,236006  Калининград  Ленинский проспект  дом 30  офис 507  ТЦ ПЛАЗА,,
ПЕРЕВОЗКА НЕГАБАРИТНЫХ ГРУЗОВ,0,,88003506015,,kaliningrad.federalsp.ru,,,236000  Калининград  улица Черняховского  дом 6,,
ТрансСтандарт,0,https://wa.me/79097889191,,79097889191, ,,,236023  Калининград  Красная улица  дом 247  корпус 2  офис 25,,
ТРЕК-К OOO,0,,84012916225,, ,,,236000  Калининград  улица Лейтенанта Яналова  дом 42  корпус 3,,
Перевозка банкоматов,0,https://wa.me/79062396042,,79062396042, ,,,236000  Калининград  Беломорская улица  дом 37,,
Allegro39,0,https://wa.me/79210064843,,79210064843,allegro39.ru,,,Калининград  улица Полецкого  дом 72-а,,
Калининградская транспортная компания,0,https://wa.me/79606477444,,79606477444,грузоперевозки-калининград.рф,,,Калининград  Ленинский проспект  дом 131,,
ТРАНСЛОГИСТ транспортная компания,0,,88005005849,, ,,,236038  Калининград  улица Юрия Гагарина  дом 30,,
Автопомощь,0,,84012776008,,evakuator39bistro.ru,,,236004  Калининград  улица Аллея Смелых  дом 72,,
КёнигТранс,0,https://wa.me/79114510253,,79114510253,konigtrans.ru,,,236039  Калининград  Портовая улица  дом 24-в,,
РЕФРЫБФЛОТ судоходная компания,0,,84012669190,, ,,,236039  Калининград  Эпроновская улица  дом 1,,
SEARUS группа компаний,0,,84012310621,,,,,236006  Калининград  улица Виктора Гюго  дом 1,,
MORTRANSSERVICE компания,0,,84012300001,,,,,236006  Калининград  улица Виктора Гюго  дом 1,,
АРГУС транспортно-экспедиционная компания,0,,84012935452,, ,,,236022  Калининград  площадь Победы  дом 4,,
УНИТРА транспортная компания,0,,84012692168,, ,,,236039  Калининград  Портовая улица  дом 24,,
ДАМКО РУС транспортная компания,0,,84012702916,, ,,,236006  Калининград  Московский проспект  дом 40,,
БАЛТ ШИППИНГ судоходная компания,0,,84012571634,, ,,,236022  Калининград  Советский проспект  дом 12,,
ЭС-ТИ-АЙ производственно-логистическая компания,0,,84012660510,, ,,,236039  Калининград  улица Александра Суворова  дом 45  3 этаж  1 подъезд,,
АВТОТРАНСПОРТНЫЙ УЧАСТОК Калининградский морской торговый порт,0,,84012692319,,,,,236039  Калининград  улица Александра Суворова  дом 49  2 этаж,,
ЛОГИСТИКА транспортная компания,0,,84012900834,, ,,,236039  Калининград  Железнодорожная улица  дом 12,,
ТРАНСМАРИН ПОРТ СЕРВИС транспортная компания,0,,84012307138,, ,,,236039  Калининград  Портовая улица  дом 24  21 офис  2 этаж,,
АВТОСПЕКТР транспортно-экспедиционная компания,0,https://wa.me/79118535766,,79118535766,перевозка-грузов-калининград.рф,,,236006  Калининград  улица Литовский Вал  дом 62,,
ПРОСТАЯ ЛОГИСТИКА транспортная компания,0,,84012535841,, ,,,236008  Калининград  улица Александра Невского  дом 120  4 офис  2 этаж  правое крыло,,
СОЛНЕЧНЫЙ МАГАДАН транспортная компания,0,,88005000277,,www.sunmagadan.ru,,,236022  Калининград  улица Генделя  дом 5  204 офис  2 этаж,,
ХОСТ РЕЙЛ транспортная компания,0,,84012616661,, ,,,236040  Калининград  улица Черняховского  дом 6  104 105 офис  1 этаж,,
MAERSK LINE транспортная компания,0,,84012934630,, ,,,236010  Калининград  улица Пушкина  дом 4,,
MEDITERRANEAN SHIPPING COMPANY RUS транспортная компания,0,,84012311007,, ,,,236016  Калининград  Университетская улица  дом 2-г  606 офис  6 этаж,,
ЛИНИИ МАНН,0,,84012692192,, ,,,236003  Калининград  Портовая улица  дом 24,,
РЕЧДАН,0,,84012214292,, ,,,236010  Калининград  улица Кутузова  дом 42,,
SOL-SERVICE БУНКЕРНАЯ КОМПАНИЯ,0,,84012572421,, ,,,236003  Калининград  Портовая улица  дом 68,,
ЛЕСОЭКСПОРТНАЯ КОМПАНИЯ,0,,84012572351,,,,,236003  Калининград  Портовая улица  дом 24,,
Т.К.И.,0,,84012389058,,,,,236040  Калининград  Больничная улица  дом 5,,
МОРСКИЕ ЛОЦМАНЫ КАЛИНИНГРАДА QHO,0,,84012572211,,,,,236003  Калининград  Портовая улица  дом 24,,
Криола,0,,84012931287,,,,,Калининград  Красная улица  дом 63-а,,
Cma-Cgm Rus,0,,84012692270,,,,,Калининград  Портовая улица  дом 68,,
CMA CGM Rus,0,,84012692254,,,,,Калининград  Портовая улица  дом 68,,
ТрансБалтСервис,0,,84012604214,, ,,,Калининград  Портовая улица  дом 24,,
МЕЖДУНАРОДНЫЙ ТАМОЖЕННЫЙ ТЕРМИНАЛ Калининградский филиал,0,,84012900162,, ,,,236039  Калининград  Туруханская улица  дом 3-а,,
КЛЕВЕР транспортная компания,0,https://wa.me/79062319198,,79062319198,,,,236038  Калининград  улица Еловая Аллея  дом 26,,
DELIA транспортная компания,0,,84012718280,,,,,236022  Калининград  улица Дмитрия Донского  дом 5-а,,
ТРАНСРЕГИОН транспортно-экспедиционная компания,0,,84012410701,,,,,236040  Калининград  Университетская улица  дом 2-г,,
СИТИТРЕК транспортно-логистическая компания,0,https://wa.me/79062344222,,79062344222,,,,236006  Калининград  Октябрьская улица  дом 8,,
СТАТУТ группа компаний,0,,84012986359,, ,,,236001  Калининград  Стрелковая улица  дом 19,,
АТП ЯНТАРЬ транспортная компания,0,,84012644999,,,,,236039  Калининград  Эльблонгская улица  дом 30,,
ЛОГИСТ транспортно-экспедиционная компания,0,https://wa.me/79003458585,,79003458585, ,,,236001  Калининград  улица Александра Невского  дом 193  а,,
ТРАНСПОРТНАЯ КОМПАНИЯ ИП Костына В.А.,0,,84012379512,,,,,236034  Калининград  улица Подполковника Емельянова  дом 234,,
КРУГОРЕЙС транспортно-экспедиционная компания,0,,84012919033,, ,,,236023  Калининград  Советский проспект  дом 49,,
ТАТИУС ТРЕК транспортная компания,0,,84012930150,,,,,236023  Калининград  улица Лейтенанта Яналова  дом 42,,
РТА компания по перевозке автотранспорта,0,,84012708004,,,,,236023  Калининград  Красная улица  дом 247  к2,,
СПЕЦДОСТАВКА39 транспортная компания,0,,88002507039,,,,,236004  Калининград  улица Дзержинского  дом 130,,
ЕВРО-МУВИНГ,0,,84012922710,, ,,,236039  Калининград  улица Александра Суворова  дом 33,,
СИРИУС Транспортная компания,0,,84012308030,, ,,,236048  Калининград  Крымская  дом 10,,
ГЛАВТРАССА,0,,84012999009,, ,,,236016  Калининград  улица Литовский Вал  дом 19,,
ВИРАЖ транспортно-логистическая компания,0,,84012656991,, ,,,236000  Калининград  улица Александра Суворова  дом 40,,
ПЕРЕЕЗД39.РФ,0,https://wa.me/79506748464,,79506748464, ,,,236023  Калининград  Третьяковская улица  дом 4,,
БАЛТИЙСКИЙ БОГАТЫРЬ,0,https://wa.me/79082901882,,79082901882, ,,,236000  Калининград  Ленинский проспект  дом 30,,
АБАРИС,0,,84012507511,,abaris39.ru,,,236038  Калининград  улица Юрия Гагарина  дом 50,,
ПЕРЕЕЗД39,0,https://wa.me/79114591282,,79114591282, ,,,236000  Калининград  улица Багратиона  дом 49,,
КАРАВАН,0,,,,,,,236000  Калининград  Калужский переулок  дом 18-7,,
ТРАНСПОРТНАЯ КОМПАНИЯ,0,,84012772369,, ,,,236022  Калининград  Красная улица  дом 23-25а,,
Barbararus,0,https://wa.me/79527979752,,79527979752,barbararus.com,,,Калининград  Ленинский проспект  дом 1,,
Генерал,0,https://wa.me/79005636683,,79005636683,general-moving.ru,,,Калининград  проспект Мира  дом 120,,
Городская служба переезда,0,,84012694794,,pereezd-kaliningrad.ru,,,Калининград  Московский проспект  дом 186  литера А,,
Служба Доставки Калининград,0,,84012335233,,,,,Калининград  Садовая улица  дом 1,,
Грузчики-Калининград.рф,0,,84012903538,,gruzchiki-kaliningrad.ru,,,Калининград  улица Мусоргского  дом 10,,
Ником,0,,84012758777,,,,,Калининград  улица Генерала Челнокова  дом 11,,
Груз-Профи,0,https://wa.me/79521111188,,79521111188,,,,Калининград  улица Вагнера  дом 8,,
ГРУЗБЕРУ,0,https://wa.me/79632921001,,79632921001,gruzbery-klgd.ru,,,236010  Калининград  улица Марины Расковой  дом 17,,
РосБизнесРесурс,0,,84012658082,,logistic-klng.ru,,,236000  Калининград  улица Генерал-Лейтенанта Озерова  дом 17-б,,
Атлант-грузчики,0,https://wa.me/79632960752,,79632960752,kaliningrad.atlant.pw,,,236000  Калининград  проспект Мира  дом 4,,
ПРОФГРУЗЧИКИ,0,https://wa.me/79969590355,,79969590355,рабочие-калининграда.рф,,,236000  Калининград,,
НОВОБАЛТ ТЕРМИНАЛ,0,,84012631806,,,,,236039  Калининград  Портовая улица  дом 36,,
КАЛИНИНГРАДАГРОСНАББАЗА,0,,84012732103,,,,,236034  Калининград  улица Дзержинского  дом 246,,
ПЕРЕЕЗД 39 РЕГИОН служба перевозок,0,,84012377766,, ,,,236006  Калининград  Московский проспект  дом 40,,
ТРАНСПОРТНАЯ КОМПАНИЯ,0,,84012772369,, ,,,236022  Калининград  Красная улица  дом 23-25а,,
ТРАНСПОРТНАЯ КОМПАНИЯ,0,https://wa.me/79632930230,,79632930230,,,,236029  Калининград  Озерная улица  дом 15  1 офис  1 этаж,,
РОМАНТИК ПЛЮС служба перевозок,0,https://wa.me/79062380631,,79062380631, ,,,236039  Калининград  Ленинский проспект  дом 83-а,,
ТРАНСПОРТНАЯ КОМПАНИЯ,0,https://wa.me/79527950530,,79527950530, ,,,236029  Калининград  улица Согласия  дом 27,,
ТРАНСПОРТНАЯ ФИРМА,0,,84012385688,, ,,,236038  Калининград  улица Еловая Аллея  дом 26,,
PROPEREEZD39 транспортная компания,0,https://wa.me/79673507905,,79673507905,propereezd39.ru,,,236004  Калининград  переулок Парковый  дом 5,,
ГРУЗ-СЕРВИС служба переездов,0,,84012555665,,gruz-39.ru,,,236039  Калининград  улица Александра Суворова  дом 40  1 этаж,,
ЭКСПРЕСС ПЕРЕЕЗД транспортная компания,0,https://wa.me/79114609983,,79114609983, ,,,236022  Калининград  Советский проспект  дом 16,,
ДОСТАВИМ39 транспортная компания,0,https://wa.me/79211023232,,79211023232,dostavim39.ru,,,236010  Калининград  проспект Мира  дом 138-а,,
КЕНТАВР компания квартирно-офисных переездов,0,https://wa.me/79114813203,,79114813203,gruzoperevozki-39.ru,,,236022  Калининград  улица Мусоргского  дом 10  3 этаж,,
ВЕРХНЕ-ПРЕГОЛЬСКИЙ ПОРТ,0,,84012430982,,,,,236006  Калининград  Московский проспект  дом 300,,
ЭКЛИПТИКА,0,,84012916930,,,,,236010  Калининград  Огарева улица  дом 38,,
КАЛИНИНГРАДСКИЙ МОРСКОЙ РЫБНЫЙ ПОРТ,0,,84012696432,, ,,,236005  Калининград  5-я Причальная улица  дом 1,,
КОМАНДОР-КАЛИНИНГРАД,0,,84012452366,,,,,236016  Калининград  Куйбышева улица  дом 11,,
ГРИН ТЕРМИНАЛ,0,,84012696573,, ,,,236035  Калининград  5-я Причальная улица  дом 1,,
ВЕРХНЕ-ПРЕГОЛЬСКИЙ ПОРТ,0,,84012430982,,,,,236006  Калининград  Московский проспект  дом 300,,
ЭКЛИПТИКА,0,,84012916930,,,,,236010  Калининград  Огарева улица  дом 38,,
КОМАНДОР-КАЛИНИНГРАД,0,,84012452366,,,,,236016  Калининград  Куйбышева улица  дом 11,,
ОДОР,0,,84012577131,, ,,,236006  Калининград  Московский проспект  дом 14-б,,
ГРИН ТЕРМИНАЛ,0,,84012696573,, ,,,236035  Калининград  5-я Причальная улица  дом 1,,
ТОРГОВЫЙ ПОРТ администрация,0,,84012538376,,,,,236035  Калининград  5-я Причальная улица  дом 1,,
АДМИНИСТРАЦИЯ МОРСКОГО ПОРТА КАЛИНИНГРАДА ФГУ,0,,84012579311,,,,,236006  Калининград  Петра Великого набережная  дом 7,,
КАЛИНИНГРАДСКИЙ МОРСКОЙ ТОРГОВЫЙ ПОРТ,0,,84012692210,, ,,,236039  Калининград  Портовая улица  дом 24,,
