Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
СВЕТЛОГРАД  агентство недвижимости,0,https://wa.me/79203812106,,79203812106, ,,,156000  Кострома  улица Симановского  дом 7-а  11 офис  3 этаж,,
АКПО МП,0,,84942314715,,,,,156000  Кострома  улица Шагова  дом 20-а  104 офис,,
АЛЬТАИР,0,,84942554343,,,,,156013  Кострома  проспект Мира  дом 151/2,,
ВИК,0,,84942315437,, ,,,156000  Кострома  Комсомольская улица  дом 4,,
ВОДОЛЕЙ,0,,84942351891,,,,,156003  Кострома  Ткачей улица  дом 5-в,,
ГАРМОНИЯ ВКУСА,0,,84942351891,,,,,156003  Кострома  Ткачей улица  дом 5-в,,
ЗВОЛЬМА-ИНВЕСТ,0,,84942350356,,,,,156003  Кострома  Ткачей улица  дом 7  1  2 этаж,,
ИНФОПОЛ,0,,84942422541,,,,,156019  Кострома  улица Петра Щербины  дом 4-а  111 офис  1 этаж,,
СТРОЙТЕХ44  компания,0,https://wa.me/79036342802,,79036342802,stroyteh44.ru,,,156009  Кострома  Юбилейный микрорайон  дом 24,,
РЕСУРС  компания,0,https://wa.me/79203939735,,79203939735,kostromanerud.com,,,156001  Кострома  Московская улица  дом 84,,
РОСКВАРЦ,0,,88005005829,,kostroma.pesok-quartz.ru,,,156000  Кострома  проспект Текстильщиков  дом 38  офис 177,,
КАРЬЕРАВТОДОР  производственно-торговое предприятие,0,,84942344711,, ,,,156019  Кострома  Станкостроительная улица  дом 3,,
АСК-БЕТОН  торгово-производственная компания,0,,84942635050,, ,,,Кострома  проспект Мира  дом 51  oф. 27,,
ТРЕНД-СТРОЙ  торговая компания,0,,84942499133,, ,,,156009  Кострома  Льняная улица  дом 7-а  oф. 4,,
ДОРСЕРВИС  оптовая фирма,0,,84942412771,, ,,,156019  Кострома  Зелёная улица  дом 1  oф. 23,,
АЛЬЯНС-НЕРУД  торговая компания,0,,84942426651,, ,,,156005  Кострома  Пастуховская улица  дом 17,,
КОСТРОМАТРАНСТОРГ  оптовая компания,0,https://wa.me/79109557776,,79109557776,,,,156019  Кострома  улица Петра Щербины  дом 14,,
УЧАСТОК ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЙ КОМПЛЕКТАЦИИ СУ-7,0,,84942324312,, ,,,156019  Кострома  Локомотивная улица  дом 18,,
СТРОЙСПЕЦТЕХНИКА  торгово-производственная компания,0,,84942300651,, ,,,156009  Кострома  Льняная улица  дом 7  oф. 3,,
ПАРТНЕР ПРОФИ  оптовая компания,0,,84942648480,, ,,,156013  Кострома  Галичская улица  дом 126,,
ОХОЧЕВСКОЕ,0,https://wa.me/79536465555,,79536465555, ,,,156000  Кострома  улица Чайковского  дом 19-а,,
ГАВРИЛОВСКИЙ КАРЬЕР  производственно-торговая компания,0,,84942300063,, ,,,156016  Кострома  Профсоюзная улица  дом 16,,
ЦЕНТРАЛЬНАЯ ФИНАНСОВАЯ ПРОМЫШЛЕННАЯ ГРУППА И КОМПАНИЯ  КТ,0,https://wa.me/79109502626,,79109502626, ,,,156026  Кострома  Советская улица  дом 120  325 офис  3 этаж,,
GREENHOUSE  торгово-производственная компания,0,,84942301170,,www.green44.nethouse.ru,,,156029  Кострома  улица Скворцова  дом 7-а  1 этаж  ТЦ Купеческий,,
Эксперимент керамзитовый завод,0,,84942535211,, ,,,Кострома  Солониковская улица  дом 10-а,,
KADORO  салон,0,https://wa.me/79536419338,,79536419338, ,,,156002  Кострома  улица Ерохова  дом 3-а,,
ИНТЕРЬЕР  салон-магазин,0,,84942390053,,www.interior44.ru,https://vk.com/alfakeramika44,,156014  Кострома  Окружная улица  дом 55,,
АНТУРАЖ  салон-магазин,0,,84942370294,,www.anturag-k.ru,,,156007  Кострома  улица Ленина  дом 157,,
ПРЕМЬЕРА  интерьерный салон,0,https://wa.me/79065206116,,79065206116, ,,,156005  Кострома  Октябрьская площадь  дом 1  универмаг Кострома,,
МИФ  торговая компания,0,,84942370181,, ,,,156013  Кострома  проспект Мира  дом 116/2,,
"МАГАЗИН ОБОЕВ  ООО ""Экспресс-Букет""",0,https://wa.me/79159257516,,79159257516, ,,,156000  Кострома  улица Свердлова  дом 62,,
КВАРТИРНЫЙ ДИЗАЙН  дизайн-студия,0,,84942637958,, ,,,156022  Кострома  Голубкова улица  дом 12-а,,
ЕВРОСТРОЙ  торговая компания,0,,84942325858,, ,,,156009  Кострома  Льняная улица  дом 7-а,,
ЭЛИТНЫЙ ИНТЕРЬЕР  студия дизайна,0,,84942473002,, ,,,156000  Кострома  улица Свердлова  дом 66,,
ЕВРОДОМ  салон-магазин,0,,84942325525,, ,,,156029  Кострома  Советская улица  дом 109  вход с торца,,
ОБОЙМА  магазин обоев,0,,84942466750,,www.oboimaoboev.ru,,,156009  Кострома  Профсоюзная улица  дом 3/2,,
ПРЕСТИЖ-ДЕКОР  дизайн-студия,0,,84942413571,, ,,,156014  Кострома  улица Димитрова  дом 37-Б,,
ОТДЕЛКА  магазин,0,,84942415041,,,,,156009  Кострома  Профсоюзная улица  дом 3-а,,
ОБОИ44  магазин обоев и потолочной плитки,0,https://wa.me/79103725100,,79103725100, ,,,156013  Кострома  Галичская улица  дом 108/1  цоколь,,
АКСОН QUICK  интернет-магазин смешанных товаров,0,,84942222000,,www.akson-quick.ru,,,Кострома,,
АВТ ТЕХНОЛОГИИ  торгово-сервисная компания,0,,84942415611,, ,,,156009  Кострома  Льняная улица  дом 4-а,,
OKNOFF.44  производственно-монтажная компания,0,,84942466912,,,,,156003  Кострома  улица Ткачей  дом 7  а,,
НА ВЕКА 44,0,https://wa.me/79159293719,,79159293719,naveka44su.wixsite.com,,,156025  Кострома  Красноармейская улица  дом 51,,
ДОМКОМ  компания,0,https://wa.me/79611619006,,79611619006,www.oknadomkom.ru,http://vk.com/oknadomkom,,156009  Кострома  улица Энергетиков  дом 2,,
ПРОЕКТ  производственная компания,0,https://wa.me/79203800540,,79203800540,sendvichproekt.ru,http://vk.com/id627080612,,156013  Кострома  проспект Мира  дом 116,,
ДОКАРЕМОКНА  торгово-производственная компания,0,,84942466799,,dokaremokna.go44.ru,,,156029  Кострома  Никитская улица  дом 102  офис 10,,
ДОБЕРМАН  производственная фирма,0,,84942370707,, ,,,156005  Кострома  улица Ивана Сусанина  дом 50,,
ДВЕРОКОН  производственная фирма,0,,84942370707,,,,,,,
ДОСТУПНЫЕ ОКНА  сеть салонов окон,0,,84942370707,,,,,,,
НОВОТЕКС  структурное подразделение,0,,84942432361,, ,,,156001  Кострома  Инженерный переулок  дом 3,,
ГЛЯНЕЦ  монтажная компания,0,,84942360941,, ,,,156013  Кострома  улица Ленина  дом 44  oф. 2,,
НЕО ДОМ  торгово-монтажная компания,0,,84942301628,,,,,156009  Кострома  Кинешемское шоссе  дом 4,,
КОМФОРТ ХАУС  торгово-монтажная компания,0,,84942499828,, ,,,Кострома  Галичская улица  дом 2,,
РЕМСТРОЙПЛАСТ  производственная компания,0,,84942420181,, ,,,156009  Кострома  Юбилейная улица  дом 28/4,,
КОНСТРУКТОР  торгово-производственная компания,0,,84942301139,, ,,,156009  Кострома  Льняная улица  дом 7-а,,
ТРИО+  торгово-монтажная компания,0,,84942466471,, ,,,156010  Кострома  Самоковская улица  дом 5-а  цоколь,,
ВЕРХНЕВОЛЖСКАЯ СТЕКЛОПРОМЫШЛЕННАЯ КОМПАНИЯ  торговая фирма,0,,84942424701,,,,,156019  Кострома  Дёминская улица  дом 2-б,,
ЕВРОРЕМ44  ремонтно-строительная компания,0,https://wa.me/79092555556,,79092555556,www.evrorem44.tiu.ru,,,156005  Кострома  Советская улица  дом 92  1 этаж,,
ОКОННАЯ СЛУЖБА ПОМОЩИ,0,,84942467288,,,,,156000  Кострома  Мясницкая улица  дом 19-а  1 этаж,,
РЕСТАРТЪ,0,https://wa.me/79109503660,,79109503660,,,,156009  Кострома  2-я Волжская улица  дом 13,,
АМУЛЕТ  группа компаний,0,,84942455550,, ,,,156013  Кострома  улица Ленина  дом 32/1,,
УНИВЕРСАЛРЕМОНТСТРОЙ,0,https://wa.me/79536437311,,79536437311,universal-remont.ru,,,156025  Кострома  улица Козуева  дом 90,,
АЛЕКСКАМ,0,https://wa.me/79109207743,,79109207743,,,,156002  Кострома  улица Ерохова  дом 8,,
ВЫМПЕЛ,0,https://wa.me/79051504707,,79051504707,,,,156005  Кострома  улица Свердлова  дом 101,,
СТРОИТЕЛЬНАЯ КОМПАНИЯ,0,https://wa.me/79066093927,,79066093927,,,,156005  Кострома  улица Нижняя Дебря  дом 58,,
ДОКАРЕМОКНА  торгово-производственная компания,0,,84942466799,,dokaremokna.go44.ru,,,156029  Кострома  Никитская улица  дом 102  офис 10,,
МнеРемонт,0,,84942504604,, ,,,156014  Кострома  Профсоюзная улица  дом 19,,
СОЮЗ ПРЕДПРИНИМАТЕЛЕЙ  торгово-ремонтная организация,0,,84942536950,,,,,156010  Кострома  Магистральная улица  дом 30-а,,
СТРОЙ-СОЮЗ  ремонтно-строительная фирма,0,,84942472137,,www.eses.ucoz.ru,,,156000  Кострома  Комсомольская улица  дом 9,,
ТЕХСТРОЙ  строительная компания,0,,84942300575,, ,,,Кострома  улица Войкова  дом 2,,
ГЕРМЕС  строительная компания,0,https://wa.me/79103762398,,79103762398,,,,Кострома  Советская улица  дом 2,,
МЕТАЛЛ-СТРОЙ  строительно-ремонтная компания,0,,84942343851,,,,,156009  Кострома  Льняная улица  дом 1,,
МИР БЕЗОПАСНОСТИ  центр противопожарных услуг,0,,84942422770,, ,,,156009  Кострома  Юбилейный микрорайон  дом 9,,
КАТРОН  строительная компания,0,,84942425734,, ,,,156008  Кострома  улица Юрия Смирнова  дом 73  вход с торца,,
РЕМСТРОЙПЛАСТ  производственная компания,0,,84942420181,, ,,,156009  Кострома  Юбилейная улица  дом 28/4,,
KADORO  салон,0,https://wa.me/79536419338,,79536419338, ,,,156002  Кострома  улица Ерохова  дом 3-а,,
КАМЕНЬ И ОГОНЬ  творческая мастерская,0,https://wa.me/79038972267,,79038972267, ,,,156000  Кострома  Мясницкая улица  дом 43-а,,
КОСТРОМА ПОЛИМЕР  торговая компания,0,,84942415545,,,,,156019  Кострома  Зелёная улица  дом 1  22 складское помещение,,
КОСТРОМСКОЙ СИЛИКАТНЫЙ ЗАВОД,0,,84942536811,, ,,,156001  Кострома  Ярославская улица  дом 43,,
ТЕХНОНИКОЛЬ  торговая фирма,0,,84942351505,, ,,,156013  Кострома  Галичская улица  дом 124/2,,
УЛЬТРАСТРОЙ  торговая компания,0,,84942466476,, ,,,156014  Кострома  6-й Давыдовский проезд  дом 31  цоколь,,
МИР КЕРАМИКИ  салон,0,,84942373021,,www.mirceramiki.com,,,156000  Кострома  улица Ивана Сусанина  дом 30,,
ММД ПЛЮС  торговая компания,0,,84942413481,, ,,,156019  Кострома  Индустриальная улица  дом 62-а,,
КОСТРОМА-ГИПС,0,,84942532761,,,,,156001  Кострома  Московская улица  дом 84-е,,
КВАРТИРНЫЙ ДИЗАЙН  дизайн-студия,0,,84942637958,, ,,,156022  Кострома  Голубкова улица  дом 12-а,,
ГЛОРИЯ-СТРОЙ  торгово-ремонтная компания,0,,84942394050,,,,,156000  Кострома  Пятницкая улица  дом 14  oф. 6,,
МИКС-СЕРВИС  производственная компания,0,,84942455132,, ,,,156013  Кострома  Галичская улица  дом 100,,
АЛЮПЛАСТ-КОСТРОМА  производственная компания,0,,84942451050,, ,,,156000  Кострома  улица Ленина  дом 1-а,,
БЕЛКАМ  производственно-торговая фирма,0,https://wa.me/79106605405,,79106605405, ,,,156019  Кострома  Индустриальная улица  дом 38/3,,
ХИМТОРГ  торговая компания,0,,84942451282,, ,,,156013  Кострома  проспект Мира  дом 151/2,,
ЕВРОСТИЛЬ  магазин,0,,84942419349,, ,,,156016  Кострома  Профсоюзная улица  дом 24-Б,,
Вертикаль,0,https://wa.me/79066092738,,79066092738, ,,,Кострома  проспект Мира  дом 131,,
ЭКОПОКРЫТИЕ  компания,0,https://wa.me/79502400190,,79502400190,vk.com/ekopokrytie,http://vk.com/ekopokrytie,,156001  Кострома  Московская улица  дом 84-е,,
ПРОФТОРГ  производственно-строительная компания,0,https://wa.me/79051526982,,79051526982,,,,156009  Кострома  Кинешемское шоссе  дом 4,,
ТЕХПРОМ  компания по покраске изделий из металла,0,,84942452602,, ,,,156003  Кострома  улица Коммунаров  дом 40  вход со двора  центр На Коммунаров,,
Италпласт,0,,84942542372,,kostroma.pro-ptr.ru,,,Кострома  Дёминская улица  дом 9,,
Э-ПОЛ  салон напольных покрытий,0,https://wa.me/79536585901,,79536585901,,,,156014  Кострома  Профсоюзная улица  дом 6,,
МАГАЗИН САНТЕХНИКИ,0,https://wa.me/79203894455,,79203894455,,,,156009  Кострома  улица Сутырина  дом 3,,
КВАДРОПОЛ,0,,84942542919,, ,,,156000  Кострома  проспект Мира  дом 3  а,,
ПАЛЬМИРА  торговый дом,0,,84942500048,, ,,,156009  Кострома  2-я Волжская улица  дом 5,,
УПРАВДОМ  магазин,0,,84942496667,,upravdom.com,http://vk.com/upravdom_official,,156016  Кострома  Кинешемское шоссе  дом 76/2,,
ИНТЕРЬЕР  салон-магазин,0,,84942390053,,www.interior44.ru,https://vk.com/alfakeramika44,,156014  Кострома  Окружная улица  дом 55,,
АНТУРАЖ  салон-магазин,0,,84942370294,,www.anturag-k.ru,,,156007  Кострома  улица Ленина  дом 157,,
ПОЛОМАНИЯ  торгово-сервисная компания,0,,84942419291,, ,,,156013  Кострома  улица Козуева  дом 24  вход со двора,,
ММД ПЛЮС  торговая компания,0,,84942413481,, ,,,156019  Кострома  Индустриальная улица  дом 62-а,,
СТИЛЬНАЯ САНТЕХНИКА  салон-магазин,0,,84942455546,,elitehome44.ru,,,156000  Кострома  улица Свердлова  дом 66  цоколь,,
КВАРТИРНЫЙ ДИЗАЙН  дизайн-студия,0,,84942637958,, ,,,156022  Кострома  Голубкова улица  дом 12-а,,
ЭЛИТНЫЙ ИНТЕРЬЕР  студия дизайна,0,,84942473002,, ,,,156000  Кострома  улица Свердлова  дом 66,,
ДРЕВ & МАСТЕР  магазин,0,https://wa.me/79092536288,,79092536288, ,,,156022  Кострома  улица Голубкова  дом 16  вход с торца,,
ЕВРОСТИЛЬ  магазин,0,,84942419349,, ,,,156016  Кострома  Профсоюзная улица  дом 24-Б,,
МАЭСТРО  торгово-монтажная компания,0,,84942360133,, ,,,Кострома  улица Ленина  дом 16,,
ФАСАД-ДЕКОР  торговая компания,0,,84942360140,,www.fd-kostroma.ru,,,156008  Кострома  улица Юрия Смирнова  дом 4,,
КРЕДО  торгово-монтажная компания,0,,84942392026,, ,http://vk.com/shtora44,,156019  Кострома  Кинешемское шоссе  дом 31,,
Зеленый Сервис,0,,84942502295,,togreen.ru,,,Кострома  Лесная улица  дом 20,,
ЭлектроСтандарт,0,,84942419144,,1й.su,,,Кострома  Советская улица  дом 111,,
ХАЙ-ТЕК,0,,84942411144,,,,,156019  Кострома  Индустриальная улица  дом 55,,
АГАТ44  монтажная компания,0,,84942500611,, ,,,156011  Кострома  Студенческий проезд  дом 13,,
ПАНОРАМА44  компания,0,https://wa.me/79303890325,,79303890325, ,,,156019  Кострома  улица Димитрова  дом 16,,
ПОТОЛКОВЫЙ  торгово-монтажная компания,0,,84942466772,,kostroma.potolochnik24.ru,http://vk.com/potolochnik_rus,,156005  Кострома  Петрковский бульвар  дом 24-а,,
РЕМКВАРТ44  компания,0,,84942360507,, ,http://vk.com/remkvart44,,156008  Кострома  Поселковая улица  дом 1  а,,
ПЕРВЫЙ НАТЯЖНОЙ  компания,0,,84942500062,,xn----8sbelipd3ackcn5a5jvc.xn--p1ai,,,156005  Кострома  Никитская улица  дом 27,,
АВРОРА  компания,0,https://wa.me/79038958327,,79038958327,vk.com/avrorakostroma44,http://vk.com/avrorakostroma44,,156016  Кострома  Кинешемское шоссе  дом 76,,
КОСТРОМСКАЯ РЕМОНТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ,0,https://wa.me/79036346021,,79036346021,,,,156019  Кострома  Старокараваевская улица  дом 1,,
КОСТРОМСКАЯ РЕМОНТНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ,0,https://wa.me/79036346021,,79036346021,,,,156530  Костромская область  Костромской район  деревня Караваево  Учебный городок  дом 16,,
ГЛЯНЕЦ  монтажная компания,0,,84942360941,, ,,,156013  Кострома  улица Ленина  дом 44  oф. 2,,
НЕО ДОМ  торгово-монтажная компания,0,,84942301628,,,,,156009  Кострома  Кинешемское шоссе  дом 4,,
КОМФОРТ ХАУС  торгово-монтажная компания,0,,84942499828,, ,,,Кострома  Галичская улица  дом 2,,
ТРЕУГОЛЬНИК  торгово-производственная компания,0,,84942454512,, ,,,156003  Кострома  улица Коммунаров  дом 40  ТЦ На Коммунаров,,
КОНСТРУКТОР  торгово-производственная компания,0,,84942301139,, ,,,156009  Кострома  Льняная улица  дом 7-а,,
ТРИО+  торгово-монтажная компания,0,,84942466471,, ,,,156010  Кострома  Самоковская улица  дом 5-а  цоколь,,
ПАССАЖ  торговая фирма,0,,84942451882,,,,,156025  Кострома  Рабочий проспект  дом 55,,
ЭФФЕКТ  торгово-монтажная фирма,0,,84942499146,,,,,156000  Кострома  Мясницкая улица  дом 23  oф. 2  цоколь,,
РОСТЕХИНВЕНТАРИЗАЦИЯ-ФЕДЕРАЛЬНОЕ БТИ  филиал в г. Костроме,0,,84942471503,, ,,,156000  Кострома  улица Симановского  дом 32,,
КОСТРОМАОБЛТЕХИНВЕНТАРИЗАЦИЯ  государственное БТИ Костромской области,0,,84942471503,,,,,,,
ПРОЕКТНО-СТРОИТЕЛЬНЫЙ КОНЦЕРН,0,,84942471205,,,,,156000  Кострома  Комсомольская улица  дом 9  oф. 13,,
ГЕРМЕС  строительная компания,0,https://wa.me/79103762398,,79103762398,,,,Кострома  Советская улица  дом 2,,
МЕТАЛЛ-СТРОЙ  строительно-ремонтная компания,0,,84942343851,,,,,156009  Кострома  Льняная улица  дом 1,,
МЕГАПОЛИС  строительная компания,0,,84942372131,, ,,,156005  Кострома  улица Нижняя Дебря  дом 58  oф. 306,,
КОРДИС  строительная компания,0,,84942220092,, ,,,156019  Кострома  Станкостроительная улица  дом 5-б,,
ЗОДЧИЙ  ремонтно-строительная компания,0,,84942450151,, ,,,156002  Кострома  улица Ерохова  дом 8  oф. 19,,
ГОРСТРОЙ  строительно-ремонтная компания,0,,84942492585,,,,,156012  Кострома  Костромская улица  дом 99  oф. 204,,
ЭКСТРУМ-1  строительно-ремонтная компания,0,,84942371471,, ,,,Кострома  Крестьянская улица  дом 7,,
ЕВРОСТРОЙПРОЕКТ  строительно-ремонтная компания,0,,84942353162,,,,,156012  Кострома  Костромская улица  дом 99  oф. 203,,
АДАМАНТ-ЦЕНТР  строительная компания,0,,84942353162,,,,,,,
ПРАКТИК  группа строительных компаний,0,,84942466218,, ,,,156013  Кострома  улица Ленина  дом 20  13  14 офис  1 этаж  центр Форум,,
РЕСУРС44  компания,0,https://wa.me/79065225579,,79065225579,,,,156000  Кострома  Мясницкая улица  дом 43-а  2 этаж,,
ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ КОСТРОМСКОЙ ОБЛАСТИ,0,,84942451559,, ,,,156002  Кострома  улица Симановского  дом 105  5 этаж,,
САНТЭКС  строительная компания,0,,84942471536,, ,,,156000  Кострома  улица Чайковского  дом 8,,
РЦКР,0,,84942360373,,rckr.org,,,156002  Кострома  улица Симановского  дом 92-а,,
МАСТЕРСКАЯ ПО ИЗГОТОВЛЕНИЮ ЛЕСТНИЦ И ОГРАЖДЕНИЙ  ИП Дмитриев С.В.,0,https://wa.me/79065205040,,79065205040, ,https://vk.com/club164910691,,156008  Кострома  улица Юрия Смирнова  дом 5,,
КУЗНЕЧНАЯ МАСТЕРСКАЯ ЛИПАТОВА,0,,84942302282,, ,http://vk.com/kml_forge,,156008  Кострома  улица Юрия Смирнова  дом 16-а,,
ПЕРЕСТРОЙКА  строительная компания,0,,88004440415,, ,http://vk.com/skperestroika,,156013  Кострома  улица Ленина  дом 20,,
СТРОЙТОЧКА  магазин строительных материалов,0,,84942300205,, ,http://vk.com/stroymarket44,,156518  Костромская область  Костромской район  поселок Фанерник  Центральная улица  дом 24,,
МЕТАЛЛ-ТРЕЙД КОСТРОМА,0,,84942550550,,,,,156013  Кострома  Галичская улица  дом 136-а,,
ECODECKING  компания,0,,88002223815,,,,,156008  Кострома  улица Юрия Смирнова  дом 4,,
ARNISNAB  компания,0,https://wa.me/79535201634,,79535201634,www.arnisnab.ru,,,156000  Кострома  улица Ленина  дом 10,,
ПОЛИМЕР  центр кровли,0,https://wa.me/79038952661,,79038952661, ,,,156014  Кострома  6-й Давыдовский проезд  дом 21,,
ЭСТЭТ  заборостроительная компания,0,,84942416301,, ,,,Кострома  Профсоюзная улица  дом 25,,
ЗАСТАВА-2  торгово-производственная компания,0,,84942350307,, ,,,156003  Кострома  Ткачей улица  дом 5  oф. 143,,
ФОРТУНА-МЕТ  производственно-ремонтная фирма,0,,84942360202,,,https://vk.com/aircomponents  http://vk.com/public74354894,,156029  Кострома  Советская улица  дом 113,,
ПАЛЛАДИЙ  мастерская,0,,84942300647,, ,,,156013  Кострома  проспект Мира  дом 151-а/3,,
ЭРА  торгово-производственная группа,0,,84942371601,, ,,,156000  Кострома  Советская улица  дом 51-Б,,
КАМИНТЕРН  производственная компания,0,,84942553484,, ,,,156012  Кострома  Костромская улица  дом 103,,
АРИСТОН  производственно-торговая компания,0,https://wa.me/79206430012,,79206430012, ,,,156004  Кострома  Заречная улица  дом 17,,
МЕТАЛЛОТРЕСТ  производственно-торговая компания,0,,84942360217,, ,,,156009  Кострома  Юбилейный микрорайон  дом 12-а,,
МИР ТРОТУАРНОЙ ПЛИТКИ  производственная компания,0,,84942360706,,www.360706.ru,,,156019  Кострома  улица Петра Щербины  дом 4,,
Мкстрой,0,,84942300903,,td-mkstroy.ru,,,Кострома  Зелёная улица  дом 3-б,,
Региональный центр консалтинговых услуг,0,,88001004630,,rccu.ru,,,Кострома  проспект Мира  дом 21,,
ТАЛИСМАН  торговая компания,0,,84942517618,, ,,,156012  Кострома  Костромская улица  дом 105/1,,
1000 МЕЛОЧЕЙ  магазин,0,,84942411312,, ,,,156014  Кострома  6-й Давыдовский проезд  дом 16,,
ПЕГАС  магазин,0,,84942530112,,,,,156022  Кострома  Просёлочная улица  дом 22,,
ИНТЕРЬЕР  салон-магазин,0,,84942390053,,www.interior44.ru,https://vk.com/alfakeramika44,,156014  Кострома  Окружная улица  дом 55,,
АНТУРАЖ  салон-магазин,0,,84942370294,,www.anturag-k.ru,,,156007  Кострома  улица Ленина  дом 157,,
ЭКОСЕРВИС  торговая компания,0,,84942360042,,,,,156003  Кострома  Линейная улица  дом 15,,
МАГАЗИН САНТЕХНИКИ,0,https://wa.me/79109571542,,79109571542, ,,,156016  Кострома  2-й Давыдовский микрорайон  дом 39,,
СТИЛЬНАЯ САНТЕХНИКА  салон-магазин,0,,84942455546,,elitehome44.ru,,,156000  Кострома  улица Свердлова  дом 66  цоколь,,
АКАДЕМИЯ САНТЕХНИКИ  магазин,0,,84942499401,,,,,156000  Кострома  Советская улица  дом 37  цоколь  вход с торца,,
СВОЙ ДОМ  торговая фирма,0,,84942627005,, ,,,156022  Кострома  Голубкова улица  дом 12-а,,
САНТЕХНИКА ПАНОВО  магазин,0,,84942620139,,,,,156010  Кострома  Паново микрорайон  дом 15  цоколь  ТЦ Паново,,
САНТЕХНИКА 100 МЕТРОВКА  магазин,0,,84942620139,,сангруп.рф,,,156013  Кострома  Галичская улица  дом 108-а  ТЦ 100Стройматериалы,,
МАГАЗИН ХОЗТОВАРОВ,0,,84942324561,,,,,156008  Кострома  Юрия Смирнова улица  дом 43,,
ТЁПЛЫЙ СТАН  торгово-монтажная фирма,0,,84942499088,, ,,,156002  Кострома  улица Ерохова  дом 30,,
БЛЕСТЯЩИЙ  магазин сантехники и посуды,0,,84942320931,, ,,,156005  Кострома  Советская улица  дом 97,,
H2O  магазин отопления и водоснабжения,0,,84942420303,,,,,156009  Кострома  2-я Волжская улица  дом 3,,
ФОТОН  магазин,0,,84942352530,, ,,,Кострома  проспект Текстильщиков  дом 40,,
РОТЕКС  торговый центр,0,,84942455661,, ,https://vk.com/tc_rotex_kostroma,,123098  Кострома  улица Маршала Новикова  дом 22/22,,
ВЕЛДИКС  торговая компания,0,,88006004718,,megmeetwelding.ru,,,156009  Кострома  2-я Волжская улица  дом 19-а,,
РУСЭЛКОМ  завод сварочного и электрощитового оборудования,0,https://wa.me/79206430192,,79206430192, ,,,156004  Костромская область  Костромской район  деревня Некрасово  Юбилейная улица  дом 1-в,,
СВЕТЭЛЕКТРО  магазин,0,,84942357731,,,,,156007  Кострома  Ленина улица  дом 157  цоколь  вход с торца,,
ОТАЛ  торговая компания,0,https://wa.me/79109248321,,79109248321, ,,,156019  Кострома  Базовая улица  дом 3,,
РУТЕКС  торгово-производственная компания,0,,84942301099,, ,,,156009  Кострома  Юбилейная улица  дом 28/4,,
СВАРОЧНОЕ ОБОРУДОВАНИЕ  торговая компания,0,,84942451231,, ,,,156007  Кострома  улица Пушкина  дом 43  oф. 20,,
ЭЛЕКС  торговая компания,0,,84942327009,,,,,156009  Кострома  2-я Волжская улица  дом 2-а,,
ИНТЕХ  торговая компания,0,,84942323333,,www.inteh.ru,,,156026  Кострома  улица Северной Правды  дом 41-а,,
ЛАЙТСИТИ  торговая компания,0,,84942370393,, ,,,156007  Кострома  Новосельская улица  дом 34,,
МАСТЕР СВАРЩИК  магазин,0,,84942620131,,,,,156013  Кострома  Галичская улица  дом 103,,
BEYD  торговый дом,0,,84942620131,,,,,,,
ВЕЛДИКС  торговая компания,0,,84942340661,, ,,,156019  Кострома  Индустриальная улица  дом 55  1 этаж,,
ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ  ИП Майорова И.В.,0,https://wa.me/79203813707,,79203813707,,,,156530  Костромская область  Костромской район  деревня Караваево  Учебный городок  дом 20-а  2 этаж,,
ИНТЕРКОМ  оптовая компания,0,,84942301223,,www.tochka44.ru,,,156012  Кострома  Костромская улица  дом 101  2 этаж  правое крыло,,
РИАМИКС  магазин,0,https://wa.me/79065205992,,79065205992,,,,156014  Кострома  6-й Давыдовский проезд  дом 14,,
РЕСАНТА  торговая компания,0,,84942492114,,resanta.ru,,,156012  Кострома  Костромская улица  дом 101  2 этаж,,
FIRE TIRES  шиномонтажная мастерская,0,https://wa.me/79159185150,,79159185150, ,http://vk.com/public172993282,,156012  Кострома  Костромская улица  дом 2-г,,
ТЕХМОНТАЖ  монтажная компания,0,,84942422961,,,,,156000  Кострома  проспект Текстильщиков  дом 46  oф. 30,,
СТАЛЬКОНСТРУКЦИЯ  строительная компания,0,,84942424225,, ,,,156026  Кострома  Привокзальная улица  дом 16-а,,
СКАТ-СЕРВИС  сервисный центр,0,https://wa.me/79092544309,,79092544309,,,,Кострома  Волгореченское шоссе  дом 6,,
ЮНИМАСТЕР  производственно-торговая компания,0,https://wa.me/79290904751,,79290904751, ,http://vk.com/club95235301,,156002  Кострома  Депутатская улица  дом 60  2 офис  1 этаж,,
ПРОФТОРГ  производственно-строительная компания,0,https://wa.me/79051526982,,79051526982,,,,156009  Кострома  Кинешемское шоссе  дом 4,,
CHROME DECOR  производственная компания  ИП Лукьянов М.В.,0,,84942466438,, ,,,156001  Кострома  Московская улица  дом 84-б/2,,
ОЛИМП СЕРВИС  компания,0,,84942542126,,www.olimp-masters.ru,,,156019  Кострома  улица Петра Щербины  дом 4-а  208/5 офис  2 этаж,,
